model,test_row_id,actual,predicted_label,actual_sentiment,predicted_sentiment,score,absolute_score,is_correct,is_error,error_type,clean_word_count,clean_character_length
linear_svm_tfidf,262,0,0,negative,negative,-0.3821337002008773,0.3821337002008773,True,False,correct,190,1073
linear_svm_tfidf,263,0,0,negative,negative,-1.0907972838062572,1.0907972838062572,True,False,correct,162,841
linear_svm_tfidf,264,1,1,positive,positive,0.8803016762319995,0.8803016762319995,True,False,correct,156,822
linear_svm_tfidf,265,1,1,positive,positive,0.0038744789618111,0.0038744789618111,True,False,correct,144,759
linear_svm_tfidf,266,1,1,positive,positive,0.3114245307148597,0.3114245307148597,True,False,correct,131,678
linear_svm_tfidf,267,0,0,negative,negative,-0.0560335185303466,0.0560335185303466,True,False,correct,182,1003
linear_svm_tfidf,268,1,1,positive,positive,1.4106030946189234,1.4106030946189234,True,False,correct,176,954
linear_svm_tfidf,269,0,0,negative,negative,-1.3320406482605445,1.3320406482605445,True,False,correct,137,713
linear_svm_tfidf,270,0,0,negative,negative,-1.478664113466022,1.478664113466022,True,False,correct,176,955
linear_svm_tfidf,271,0,0,negative,negative,-0.2827283775882547,0.2827283775882547,True,False,correct,180,1084
linear_svm_tfidf,272,1,1,positive,positive,0.3013188581545648,0.3013188581545648,True,False,correct,113,576
linear_svm_tfidf,273,0,0,negative,negative,-0.5845887186900365,0.5845887186900365,True,False,correct,174,1029
linear_svm_tfidf,274,1,1,positive,positive,0.8683773860977769,0.8683773860977769,True,False,correct,359,1764
linear_svm_tfidf,275,0,0,negative,negative,-2.074001933294152,2.074001933294152,True,False,correct,132,716
linear_svm_tfidf,276,0,1,negative,positive,0.3616351654428741,0.3616351654428741,False,True,false_positive,149,785
linear_svm_tfidf,277,0,0,negative,negative,-2.664309414009063,2.664309414009063,True,False,correct,268,1506
linear_svm_tfidf,278,0,0,negative,negative,-0.2080643532828378,0.2080643532828378,True,False,correct,205,1186
linear_svm_tfidf,279,1,1,positive,positive,0.6913771047559324,0.6913771047559324,True,False,correct,152,725
linear_svm_tfidf,280,0,0,negative,negative,-0.7597176365107863,0.7597176365107863,True,False,correct,134,683
linear_svm_tfidf,281,0,0,negative,negative,-1.630938922283126,1.630938922283126,True,False,correct,159,789
linear_svm_tfidf,282,0,0,negative,negative,-0.8894221453392497,0.8894221453392497,True,False,correct,356,2006
linear_svm_tfidf,283,1,1,positive,positive,1.1539662398070123,1.1539662398070123,True,False,correct,467,2462
linear_svm_tfidf,284,0,0,negative,negative,-0.5172342277421345,0.5172342277421345,True,False,correct,185,1026
linear_svm_tfidf,285,0,0,negative,negative,-1.833532535968514,1.833532535968514,True,False,correct,148,807
linear_svm_tfidf,286,0,0,negative,negative,-0.2688090565572609,0.2688090565572609,True,False,correct,404,2098
linear_svm_tfidf,287,0,0,negative,negative,-0.0820090846156982,0.0820090846156982,True,False,correct,187,1027
linear_svm_tfidf,288,1,1,positive,positive,1.0382639599428745,1.0382639599428745,True,False,correct,179,937
linear_svm_tfidf,289,1,1,positive,positive,1.4381855812576525,1.4381855812576525,True,False,correct,157,767
linear_svm_tfidf,290,1,1,positive,positive,1.6420402633456244,1.6420402633456244,True,False,correct,162,778
linear_svm_tfidf,291,1,1,positive,positive,0.2564177330039607,0.2564177330039607,True,False,correct,107,529
linear_svm_tfidf,292,0,0,negative,negative,-0.6191063572620192,0.6191063572620192,True,False,correct,145,747
linear_svm_tfidf,293,1,1,positive,positive,1.8839409292386624,1.8839409292386624,True,False,correct,158,836
linear_svm_tfidf,294,1,1,positive,positive,1.1221583281620278,1.1221583281620278,True,False,correct,534,2810
linear_svm_tfidf,295,1,1,positive,positive,0.5633976079949418,0.5633976079949418,True,False,correct,253,1448
linear_svm_tfidf,296,1,1,positive,positive,1.5520808704244549,1.5520808704244549,True,False,correct,141,697
linear_svm_tfidf,297,0,0,negative,negative,-1.379703504393844,1.379703504393844,True,False,correct,566,3151
linear_svm_tfidf,298,1,1,positive,positive,1.8788775413132432,1.8788775413132432,True,False,correct,243,1291
linear_svm_tfidf,299,0,0,negative,negative,-1.1162885585396678,1.1162885585396678,True,False,correct,226,1242
linear_svm_tfidf,300,1,1,positive,positive,0.1290989809525458,0.1290989809525458,True,False,correct,419,2416
linear_svm_tfidf,301,1,1,positive,positive,1.219568221162698,1.219568221162698,True,False,correct,90,491
linear_svm_tfidf,302,1,1,positive,positive,0.6004206379801365,0.6004206379801365,True,False,correct,210,1125
linear_svm_tfidf,303,0,0,negative,negative,-0.408707669125849,0.408707669125849,True,False,correct,136,751
linear_svm_tfidf,304,0,1,negative,positive,0.7742515225241741,0.7742515225241741,False,True,false_positive,136,803
linear_svm_tfidf,305,1,1,positive,positive,0.7136543088430927,0.7136543088430927,True,False,correct,115,663
linear_svm_tfidf,306,0,0,negative,negative,-1.6546481764017704,1.6546481764017704,True,False,correct,138,740
linear_svm_tfidf,307,1,1,positive,positive,1.3921566935256415,1.3921566935256415,True,False,correct,653,3755
linear_svm_tfidf,308,0,0,negative,negative,-2.533365156430386,2.533365156430386,True,False,correct,115,586
linear_svm_tfidf,309,1,1,positive,positive,0.0632807785998334,0.0632807785998334,True,False,correct,101,594
linear_svm_tfidf,310,0,0,negative,negative,-1.3197901017901652,1.3197901017901652,True,False,correct,285,1636
linear_svm_tfidf,311,0,0,negative,negative,-1.723579006095002,1.723579006095002,True,False,correct,236,1236
linear_svm_tfidf,312,1,1,positive,positive,0.6287028834432729,0.6287028834432729,True,False,correct,165,950
linear_svm_tfidf,313,0,0,negative,negative,-2.018450721812816,2.018450721812816,True,False,correct,193,1061
linear_svm_tfidf,314,1,1,positive,positive,2.097236134325734,2.097236134325734,True,False,correct,153,844
linear_svm_tfidf,315,1,1,positive,positive,1.1917706558959948,1.1917706558959948,True,False,correct,148,822
linear_svm_tfidf,316,1,1,positive,positive,1.3863899342899382,1.3863899342899382,True,False,correct,359,1870
linear_svm_tfidf,317,0,0,negative,negative,-0.9610117325580636,0.9610117325580636,True,False,correct,125,712
linear_svm_tfidf,318,0,0,negative,negative,-0.4996577926064415,0.4996577926064415,True,False,correct,90,458
linear_svm_tfidf,319,0,0,negative,negative,-0.3215230500108785,0.3215230500108785,True,False,correct,64,361
linear_svm_tfidf,320,1,1,positive,positive,1.6424492325104327,1.6424492325104327,True,False,correct,269,1494
linear_svm_tfidf,321,1,1,positive,positive,0.8329583696027365,0.8329583696027365,True,False,correct,338,1730
linear_svm_tfidf,322,1,1,positive,positive,0.6353059395557432,0.6353059395557432,True,False,correct,466,2798
linear_svm_tfidf,323,0,0,negative,negative,-0.7519945960787588,0.7519945960787588,True,False,correct,216,1177
linear_svm_tfidf,324,0,0,negative,negative,-0.9935090938578646,0.9935090938578646,True,False,correct,193,1054
linear_svm_tfidf,325,1,1,positive,positive,0.96806205787,0.96806205787,True,False,correct,627,3459
linear_svm_tfidf,326,1,1,positive,positive,1.5618162554623756,1.5618162554623756,True,False,correct,59,305
linear_svm_tfidf,327,1,1,positive,positive,1.553770531916128,1.553770531916128,True,False,correct,176,953
linear_svm_tfidf,328,1,1,positive,positive,1.7124752720288623,1.7124752720288623,True,False,correct,221,1205
linear_svm_tfidf,329,1,1,positive,positive,0.0092309604055027,0.0092309604055027,True,False,correct,144,780
linear_svm_tfidf,330,0,0,negative,negative,-2.799561683338566,2.799561683338566,True,False,correct,378,1982
linear_svm_tfidf,331,0,0,negative,negative,-0.0477441852652962,0.0477441852652962,True,False,correct,177,973
linear_svm_tfidf,332,0,0,negative,negative,-0.7040075160570657,0.7040075160570657,True,False,correct,103,593
linear_svm_tfidf,333,1,1,positive,positive,1.4421319974187368,1.4421319974187368,True,False,correct,159,845
linear_svm_tfidf,334,1,1,positive,positive,0.6129048148461229,0.6129048148461229,True,False,correct,230,1206
linear_svm_tfidf,335,1,0,positive,negative,-0.3043285728004633,0.3043285728004633,False,True,false_negative,90,486
linear_svm_tfidf,336,0,0,negative,negative,-1.4322280207642415,1.4322280207642415,True,False,correct,185,1033
linear_svm_tfidf,337,0,0,negative,negative,-2.2425417344178484,2.2425417344178484,True,False,correct,290,1496
linear_svm_tfidf,338,0,0,negative,negative,-0.1705880815522567,0.1705880815522567,True,False,correct,138,727
linear_svm_tfidf,339,1,0,positive,negative,-0.2937765155240679,0.2937765155240679,False,True,false_negative,318,1739
linear_svm_tfidf,340,0,0,negative,negative,-0.7313042356432657,0.7313042356432657,True,False,correct,134,728
linear_svm_tfidf,341,1,1,positive,positive,1.0098642168647962,1.0098642168647962,True,False,correct,182,940
linear_svm_tfidf,342,1,1,positive,positive,1.6500332789428904,1.6500332789428904,True,False,correct,127,689
linear_svm_tfidf,343,0,0,negative,negative,-0.6799643105965023,0.6799643105965023,True,False,correct,132,714
linear_svm_tfidf,344,0,0,negative,negative,-1.8867500462057611,1.8867500462057611,True,False,correct,394,2179
linear_svm_tfidf,345,1,1,positive,positive,0.2843425470824369,0.2843425470824369,True,False,correct,121,596
linear_svm_tfidf,346,0,0,negative,negative,-1.550471093389074,1.550471093389074,True,False,correct,50,239
linear_svm_tfidf,347,1,1,positive,positive,2.131079544608314,2.131079544608314,True,False,correct,115,601
linear_svm_tfidf,348,1,1,positive,positive,1.6908676857681526,1.6908676857681526,True,False,correct,219,1261
linear_svm_tfidf,349,1,1,positive,positive,0.3690324402862832,0.3690324402862832,True,False,correct,130,704
linear_svm_tfidf,350,1,1,positive,positive,2.421310584485969,2.421310584485969,True,False,correct,527,2978
linear_svm_tfidf,351,1,1,positive,positive,0.8305058151103131,0.8305058151103131,True,False,correct,118,634
linear_svm_tfidf,352,0,0,negative,negative,-0.250764370611571,0.250764370611571,True,False,correct,120,662
linear_svm_tfidf,353,0,0,negative,negative,-0.3059040619085468,0.3059040619085468,True,False,correct,587,3074
linear_svm_tfidf,354,0,0,negative,negative,-0.8684097275063962,0.8684097275063962,True,False,correct,130,788
linear_svm_tfidf,355,0,0,negative,negative,-1.7885052902197798,1.7885052902197798,True,False,correct,130,730
linear_svm_tfidf,356,0,0,negative,negative,-1.7231737262234732,1.7231737262234732,True,False,correct,191,1003
linear_svm_tfidf,357,0,1,negative,positive,0.1079658112112651,0.1079658112112651,False,True,false_positive,140,775
linear_svm_tfidf,358,1,0,positive,negative,-0.231226624950551,0.231226624950551,False,True,false_negative,126,676
linear_svm_tfidf,359,0,1,negative,positive,0.0920087533836318,0.0920087533836318,False,True,false_positive,142,741
linear_svm_tfidf,360,1,1,positive,positive,1.07027855698352,1.07027855698352,True,False,correct,117,642
linear_svm_tfidf,361,0,1,negative,positive,0.2825385997787993,0.2825385997787993,False,True,false_positive,253,1304
linear_svm_tfidf,362,0,0,negative,negative,-0.6998346084781417,0.6998346084781417,True,False,correct,582,3236
linear_svm_tfidf,363,1,1,positive,positive,0.7968300471540639,0.7968300471540639,True,False,correct,124,659
linear_svm_tfidf,364,1,1,positive,positive,1.5698855225022224,1.5698855225022224,True,False,correct,132,684
linear_svm_tfidf,365,1,1,positive,positive,0.1654022567378605,0.1654022567378605,True,False,correct,115,591
linear_svm_tfidf,366,1,1,positive,positive,0.5596103617561775,0.5596103617561775,True,False,correct,189,924
linear_svm_tfidf,367,1,1,positive,positive,1.049717797197812,1.049717797197812,True,False,correct,356,1867
linear_svm_tfidf,368,1,1,positive,positive,1.6678009780826994,1.6678009780826994,True,False,correct,196,1025
linear_svm_tfidf,369,1,1,positive,positive,1.2070232520970512,1.2070232520970512,True,False,correct,148,791
linear_svm_tfidf,370,0,0,negative,negative,-1.0468539911954422,1.0468539911954422,True,False,correct,128,689
linear_svm_tfidf,371,1,1,positive,positive,2.7372750374037715,2.7372750374037715,True,False,correct,461,2390
linear_svm_tfidf,372,0,0,negative,negative,-1.1692893957947117,1.1692893957947117,True,False,correct,94,561
linear_svm_tfidf,373,1,1,positive,positive,1.427539927479965,1.427539927479965,True,False,correct,200,1087
linear_svm_tfidf,374,0,1,negative,positive,0.3917213816197599,0.3917213816197599,False,True,false_positive,108,579
linear_svm_tfidf,375,0,0,negative,negative,-1.704429169754088,1.704429169754088,True,False,correct,331,1819
linear_svm_tfidf,376,0,0,negative,negative,-0.6630857698089856,0.6630857698089856,True,False,correct,313,1712
linear_svm_tfidf,377,0,0,negative,negative,-1.7850046908449122,1.7850046908449122,True,False,correct,406,2183
linear_svm_tfidf,378,0,0,negative,negative,-0.3289531184099102,0.3289531184099102,True,False,correct,329,1823
linear_svm_tfidf,379,0,0,negative,negative,-1.4112676121318064,1.4112676121318064,True,False,correct,286,1528
linear_svm_tfidf,380,0,0,negative,negative,-1.4687136118202435,1.4687136118202435,True,False,correct,123,640
linear_svm_tfidf,381,0,0,negative,negative,-0.542588008543623,0.542588008543623,True,False,correct,390,1881
linear_svm_tfidf,382,1,1,positive,positive,1.8362564625287088,1.8362564625287088,True,False,correct,177,895
linear_svm_tfidf,383,1,1,positive,positive,0.9098969677975062,0.9098969677975062,True,False,correct,282,1478
linear_svm_tfidf,384,0,1,negative,positive,0.5744756207200623,0.5744756207200623,False,True,false_positive,111,606
linear_svm_tfidf,385,0,0,negative,negative,-2.1581018294990337,2.1581018294990337,True,False,correct,809,4428
linear_svm_tfidf,386,1,1,positive,positive,1.023962487928479,1.023962487928479,True,False,correct,122,670
linear_svm_tfidf,387,1,1,positive,positive,1.2038909909455875,1.2038909909455875,True,False,correct,133,746
linear_svm_tfidf,388,1,1,positive,positive,1.304305528452156,1.304305528452156,True,False,correct,143,724
linear_svm_tfidf,389,1,1,positive,positive,1.954824170800576,1.954824170800576,True,False,correct,673,3696
linear_svm_tfidf,390,0,0,negative,negative,-0.3169774822657388,0.3169774822657388,True,False,correct,503,2781
linear_svm_tfidf,391,0,0,negative,negative,-1.8666202935993796,1.8666202935993796,True,False,correct,144,803
linear_svm_tfidf,392,1,1,positive,positive,1.849869593947313,1.849869593947313,True,False,correct,222,1163
linear_svm_tfidf,393,0,0,negative,negative,-2.463629434701537,2.463629434701537,True,False,correct,232,1207
linear_svm_tfidf,394,0,0,negative,negative,-1.3146656074987344,1.3146656074987344,True,False,correct,198,996
linear_svm_tfidf,395,0,0,negative,negative,-0.929551982419192,0.929551982419192,True,False,correct,221,1175
linear_svm_tfidf,396,1,1,positive,positive,0.594472426537461,0.594472426537461,True,False,correct,272,1581
linear_svm_tfidf,397,0,1,negative,positive,2.6815682438091622e-05,2.6815682438091622e-05,False,True,false_positive,140,727
linear_svm_tfidf,398,1,0,positive,negative,-0.467042553167042,0.467042553167042,False,True,false_negative,190,983
linear_svm_tfidf,399,1,1,positive,positive,0.512648594239281,0.512648594239281,True,False,correct,212,1127
linear_svm_tfidf,400,1,1,positive,positive,0.1299518351001648,0.1299518351001648,True,False,correct,204,1039
linear_svm_tfidf,401,0,1,negative,positive,0.8266830310909848,0.8266830310909848,False,True,false_positive,211,1056
linear_svm_tfidf,402,1,1,positive,positive,0.154406498197349,0.154406498197349,True,False,correct,201,1063
linear_svm_tfidf,403,0,0,negative,negative,-1.228817240856014,1.228817240856014,True,False,correct,275,1526
linear_svm_tfidf,404,0,0,negative,negative,-1.015313960003749,1.015313960003749,True,False,correct,288,1557
linear_svm_tfidf,405,0,0,negative,negative,-0.8013499671306905,0.8013499671306905,True,False,correct,303,1636
linear_svm_tfidf,406,0,0,negative,negative,-0.9542264309041344,0.9542264309041344,True,False,correct,139,790
linear_svm_tfidf,407,0,0,negative,negative,-0.461199851995977,0.461199851995977,True,False,correct,132,762
linear_svm_tfidf,408,0,0,negative,negative,-0.2833510336943656,0.2833510336943656,True,False,correct,113,634
linear_svm_tfidf,409,1,1,positive,positive,0.246175928430167,0.246175928430167,True,False,correct,157,854
linear_svm_tfidf,410,1,1,positive,positive,1.2277387968077922,1.2277387968077922,True,False,correct,134,621
linear_svm_tfidf,411,0,0,negative,negative,-1.544644214707445,1.544644214707445,True,False,correct,118,650
linear_svm_tfidf,412,1,1,positive,positive,1.3575531640135527,1.3575531640135527,True,False,correct,65,339
